ORIGIN,LOCATIONID,CITY,AIRPORT
32,32,Accra,ACC
32,32,Accra,ACC
68,68,Aguadilla,Unknown
68,68,Aguadilla,Unknown
72,72,Aguascalientes,Unknown
92,92,Akron,Unknown
97,97,Akron–Canton,Unknown
110,110,Alb,Unknown
115,115,Albuquerque,Unknown
115,115,Albuquerque,Unknown
115,115,Albuquerque,Unknown
115,115,Albuquerque,Unknown
115,115,Albuquerque,Unknown
115,115,Albuquerque,Unknown
115,115,Albuquerque,Unknown
115,115,Albuquerque,Unknown
115,115,Albuquerque,Unknown
115,115,Albuquerque,Unknown
121,121,Alexandria,Unknown
130,130,Allentown,Unknown
145,145,Amarillo,Unknown
145,145,Amarillo,Unknown
157,157,Amsterdam,AMS
157,157,Amsterdam,AMS
157,157,Amsterdam,AMS
157,157,Amsterdam,AMS
157,157,Amsterdam,AMS
157,157,Amsterdam,AMS
157,157,Amsterdam,AMS
157,157,Amsterdam,AMS
157,157,Amsterdam,AMS
157,157,Amsterdam,AMS
157,157,Amsterdam,AMS
157,157,Amsterdam,AMS
162,162,Anc,Unknown
162,162,Anc,Unknown
163,163,Anchorage,Unknown
163,163,Anchorage,Unknown
163,163,Anchorage,Unknown
163,163,Anchorage,Unknown
163,163,Anchorage,Unknown
163,163,Anchorage,Unknown
163,163,Anchorage,Unknown
163,163,Anchorage,Unknown
164,164,Anchorage Ak,Unknown
194,194,Appleton,Unknown
194,194,Appleton,Unknown
194,194,Appleton,Unknown
194,194,Appleton,Unknown
203,203,Arcata,Unknown
211,211,Arkansas,Unknown
221,221,Aruba,Unknown
221,221,Aruba,Unknown
221,221,Aruba,Unknown
228,228,Asheville,Unknown
228,228,Asheville,Unknown
228,228,Asheville,Unknown
228,228,Asheville,Unknown
228,228,Asheville,Unknown
241,241,Aspen,Unknown
241,241,Aspen,Unknown
241,241,Aspen,Unknown
241,241,Aspen,Unknown
241,241,Aspen,Unknown
241,241,Aspen,Unknown
256,256,Athens,ATH
256,256,Athens,ATH
258,258,Atlanta,ATL
258,258,Atlanta,ATL
258,258,Atlanta,ATL
258,258,Atlanta,ATL
258,258,Atlanta,ATL
258,258,Atlanta,ATL
258,258,Atlanta,ATL
258,258,Atlanta,ATL
258,258,Atlanta,ATL
258,258,Atlanta,ATL
258,258,Atlanta,ATL
258,258,Atlanta,ATL
258,258,Atlanta,ATL
258,258,Atlanta,ATL
258,258,Atlanta,ATL
258,258,Atlanta,ATL
258,258,Atlanta,ATL
258,258,Atlanta,ATL
258,258,Atlanta,ATL
258,258,Atlanta,ATL
258,258,Atlanta,ATL
258,258,Atlanta,ATL
258,258,Atlanta,ATL
258,258,Atlanta,ATL
258,258,Atlanta,ATL
258,258,Atlanta,ATL
258,258,Atlanta,ATL
258,258,Atlanta,ATL
258,258,Atlanta,ATL
258,258,Atlanta,ATL
258,258,Atlanta,ATL
258,258,Atlanta,ATL
258,258,Atlanta,ATL
258,258,Atlanta,ATL
258,258,Atlanta,ATL
263,263,Aua,Unknown
263,263,Aua,Unknown
265,265,Auckland,AKL
265,265,Auckland,AKL
265,265,Auckland,AKL
265,265,Auckland,AKL
265,265,Auckland,AKL
265,265,Auckland,AKL
265,265,Auckland,AKL
275,275,Austin,AUS
275,275,Austin,AUS
275,275,Austin,AUS
275,275,Austin,AUS
275,275,Austin,AUS
275,275,Austin,AUS
275,275,Austin,AUS
275,275,Austin,AUS
275,275,Austin,AUS
275,275,Austin,AUS
275,275,Austin,AUS
275,275,Austin,AUS
275,275,Austin,AUS
275,275,Austin,AUS
275,275,Austin,AUS
275,275,Austin,AUS
275,275,Austin,AUS
275,275,Austin,AUS
275,275,Austin,AUS
275,275,Austin,AUS
275,275,Austin,AUS
275,275,Austin,AUS
275,275,Austin,AUS
275,275,Austin,AUS
275,275,Austin,AUS
275,275,Austin,AUS
275,275,Austin,AUS
275,275,Austin,AUS
275,275,Austin,AUS
275,275,Austin,AUS
275,275,Austin,AUS
275,275,Austin,AUS
275,275,Austin,AUS
292,292,Azo,Unknown
318,318,Baltimore,BWI
318,318,Baltimore,BWI
319,319,Baltimore,Unknown
319,319,Baltimore,Unknown
319,319,Baltimore,Unknown
319,319,Baltimore,Unknown
319,319,Baltimore,Unknown
319,319,Baltimore,Unknown
319,319,Baltimore,Unknown
319,319,Baltimore,Unknown
319,319,Baltimore,Unknown
319,319,Baltimore,Unknown
319,319,Baltimore,Unknown
319,319,Baltimore,Unknown
319,319,Baltimore,Unknown
319,319,Baltimore,Unknown
319,319,Baltimore,Unknown
319,319,Baltimore,Unknown
323,323,Baltimore Washington,Unknown
342,342,Bangkok,BKK
342,342,Bangkok,BKK
345,345,Bangor,Unknown
345,345,Bangor,Unknown
361,361,Barcelona,BCN
361,361,Barcelona,BCN
361,361,Barcelona,BCN
361,361,Barcelona,BCN
361,361,Barcelona,BCN
361,361,Barcelona,BCN
381,381,Batimore,Unknown
382,382,Baton Rouge,Unknown
388,388,Baytown,Unknown
395,395,Bdl,Unknown
403,403,Beijing,PEK
403,403,Beijing,PEK
403,403,Beijing,PEK
403,403,Beijing,PEK
404,404,Beijng,Unknown
413,413,Belfast,BFS
413,413,Belfast,BFS
418,418,Belize,Unknown
418,418,Belize,Unknown
419,419,Belize City,Unknown
429,429,Bengaluru,Unknown
435,435,Bentonville,Unknown
435,435,Bentonville,Unknown
439,439,Berlin,BER
439,439,Berlin,BER
439,439,Berlin,BER
439,439,Berlin,BER
439,439,Berlin,BER
439,439,Berlin,BER
439,439,Berlin,BER
439,439,Berlin,BER
439,439,Berlin,BER
439,439,Berlin,BER
478,478,Billings,Unknown
478,478,Billings,Unknown
491,491,Birmingham,BHX
491,491,Birmingham,BHX
491,491,Birmingham,BHX
491,491,Birmingham,BHX
491,491,Birmingham,BHX
491,491,Birmingham,BHX
491,491,Birmingham,BHX
491,491,Birmingham,BHX
491,491,Birmingham,BHX
491,491,Birmingham,BHX
497,497,Bismarck,Unknown
497,497,Bismarck,Unknown
506,506,Bjx,Unknown
524,524,Bna,Unknown
524,524,Bna,Unknown
524,524,Bna,Unknown
525,525,Boa,GOT
543,543,Bog,Unknown
543,543,Bog,Unknown
547,547,Boi,Unknown
548,548,Boise,Unknown
548,548,Boise,Unknown
548,548,Boise,Unknown
548,548,Boise,Unknown
548,548,Boise,Unknown
548,548,Boise,Unknown
548,548,Boise,Unknown
548,548,Boise,Unknown
548,548,Boise,Unknown
548,548,Boise,Unknown
548,548,Boise,Unknown
551,551,"Boise, Idaho",Unknown
560,560,Bonaire,Unknown
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
573,573,Boá,GOT
578,578,Bqn,Unknown
579,579,Bradley,Unknown
579,579,Bradley,Unknown
604,604,Brownsville,Unknown
612,612,Brussels,BRU
612,612,Brussels,BRU
612,612,Brussels,BRU
612,612,Brussels,BRU
612,612,Brussels,BRU
612,612,Brussels,BRU
612,612,Brussels,BRU
612,612,Brussels,BRU
612,612,Brussels,BRU
628,628,Budapest,BUD
632,632,Buenos Aires,EZE
632,632,Buenos Aires,EZE
632,632,Buenos Aires,EZE
632,632,Buenos Aires,EZE
634,634,Buf,Unknown
634,634,Buf,Unknown
635,635,Buffalo,Unknown
635,635,Buffalo,Unknown
635,635,Buffalo,Unknown
635,635,Buffalo,Unknown
635,635,Buffalo,Unknown
635,635,Buffalo,Unknown
635,635,Buffalo,Unknown
635,635,Buffalo,Unknown
635,635,Buffalo,Unknown
635,635,Buffalo,Unknown
635,635,Buffalo,Unknown
635,635,Buffalo,Unknown
635,635,Buffalo,Unknown
635,635,Buffalo,Unknown
635,635,Buffalo,Unknown
635,635,Buffalo,Unknown
637,637,"Buffalo, Ny",Unknown
3854,3854,Roc,Unknown
3855,3855,Rochester,Unknown
3855,3855,Rochester,Unknown
3855,3855,Rochester,Unknown
3855,3855,Rochester,Unknown
3855,3855,Rochester,Unknown
3855,3855,Rochester,Unknown
3855,3855,Rochester,Unknown
3855,3855,Rochester,Unknown
3855,3855,Rochester,Unknown
3855,3855,Rochester,Unknown
3855,3855,Rochester,Unknown
3855,3855,Rochester,Unknown
3855,3855,Rochester,Unknown
3855,3855,Rochester,Unknown
3855,3855,Rochester,Unknown
3855,3855,Rochester,Unknown
3857,3857,"Rochester, Ny",Unknown
3866,3866,Rome,FCO
3866,3866,Rome,FCO
3866,3866,Rome,FCO
3866,3866,Rome,FCO
3886,3886,Rsw,Unknown
3910,3910,Sacramento,Unknown
3910,3910,Sacramento,Unknown
3910,3910,Sacramento,Unknown
3910,3910,Sacramento,Unknown
3910,3910,Sacramento,Unknown
3910,3910,Sacramento,Unknown
3910,3910,Sacramento,Unknown
3910,3910,Sacramento,Unknown
3910,3910,Sacramento,Unknown
3910,3910,Sacramento,Unknown
3910,3910,Sacramento,Unknown
3910,3910,Sacramento,Unknown
3910,3910,Sacramento,Unknown
3912,3912,"Sacramento, Ca",Unknown
3925,3925,Saint Louis,Unknown
3925,3925,Saint Louis,Unknown
3939,3939,Saipan,Unknown
3939,3939,Saipan,Unknown
3955,3955,Salt Lake,Unknown
3955,3955,Salt Lake,Unknown
3957,3957,Salt Lake City,Unknown
3957,3957,Salt Lake City,Unknown
3957,3957,Salt Lake City,Unknown
3957,3957,Salt Lake City,Unknown
3957,3957,Salt Lake City,Unknown
3957,3957,Salt Lake City,Unknown
3957,3957,Salt Lake City,Unknown
3957,3957,Salt Lake City,Unknown
3957,3957,Salt Lake City,Unknown
3957,3957,Salt Lake City,Unknown
3957,3957,Salt Lake City,Unknown
3957,3957,Salt Lake City,Unknown
3957,3957,Salt Lake City,Unknown
3957,3957,Salt Lake City,Unknown
3957,3957,Salt Lake City,Unknown
3957,3957,Salt Lake City,Unknown
3957,3957,Salt Lake City,Unknown
3957,3957,Salt Lake City,Unknown
3957,3957,Salt Lake City,Unknown
3957,3957,Salt Lake City,Unknown
3957,3957,Salt Lake City,Unknown
3957,3957,Salt Lake City,Unknown
3957,3957,Salt Lake City,Unknown
3957,3957,Salt Lake City,Unknown
3957,3957,Salt Lake City,Unknown
3957,3957,Salt Lake City,Unknown
3957,3957,Salt Lake City,Unknown
3957,3957,Salt Lake City,Unknown
3957,3957,Salt Lake City,Unknown
3957,3957,Salt Lake City,Unknown
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3971,3971,San Diego,SAN
3972,3972,San Francisco,SFO
3972,3972,San Francisco,SFO
3972,3972,San Francisco,SFO
3972,3972,San Francisco,SFO
3972,3972,San Francisco,SFO
3972,3972,San Francisco,SFO
3972,3972,San Francisco,SFO
3972,3972,San Francisco,SFO
3972,3972,San Francisco,SFO
3972,3972,San Francisco,SFO
3972,3972,San Francisco,SFO
3972,3972,San Francisco,SFO
3972,3972,San Francisco,SFO
3972,3972,San Francisco,SFO
3972,3972,San Francisco,SFO
3972,3972,San Francisco,SFO
3972,3972,San Francisco,SFO
3972,3972,San Francisco,SFO
3972,3972,San Francisco,SFO
3972,3972,San Francisco,SFO
3972,3972,San Francisco,SFO
3972,3972,San Francisco,SFO
3972,3972,San Francisco,SFO
3972,3972,San Francisco,SFO
3972,3972,San Francisco,SFO
3972,3972,San Francisco,SFO
3972,3972,San Francisco,SFO
3972,3972,San Francisco,SFO
3972,3972,San Francisco,SFO
3972,3972,San Francisco,SFO
3972,3972,San Francisco,SFO
3972,3972,San Francisco,SFO
3972,3972,San Francisco,SFO
3972,3972,San Francisco,SFO
3972,3972,San Francisco,SFO
3972,3972,San Francisco,SFO
3972,3972,San Francisco,SFO
3972,3972,San Francisco,SFO
3972,3972,San Francisco,SFO
3972,3972,San Francisco,SFO
3972,3972,San Francisco,SFO
3972,3972,San Francisco,SFO
3972,3972,San Francisco,SFO
3972,3972,San Francisco,SFO
3972,3972,San Francisco,SFO
3972,3972,San Francisco,SFO
3972,3972,San Francisco,SFO
3972,3972,San Francisco,SFO
3972,3972,San Francisco,SFO
3972,3972,San Francisco,SFO
3972,3972,San Francisco,SFO
3972,3972,San Francisco,SFO
3973,3973,San Jose,SJC
3981,3981,Sao Paolo,Unknown
3990,3990,Sap,Unknown
3998,3998,Sarasota,Unknown
3998,3998,Sarasota,Unknown
3998,3998,Sarasota,Unknown
4007,4007,Saskatoon,Unknown
4009,4009,Sat,Unknown
4017,4017,Sav,Unknown
4019,4019,Savannah,Unknown
4019,4019,Savannah,Unknown
4019,4019,Savannah,Unknown
4019,4019,Savannah,Unknown
4019,4019,Savannah,Unknown
4019,4019,Savannah,Unknown
4019,4019,Savannah,Unknown
4019,4019,Savannah,Unknown
4031,4031,Sce,Unknown
4034,4034,Scl,Unknown
4039,4039,Scranton,Unknown
4043,4043,Sdf,Unknown
4043,4043,Sdf,Unknown
4045,4045,Sdq,Unknown
4049,4049,Seattle,SEA
4049,4049,Seattle,SEA
4049,4049,Seattle,SEA
4049,4049,Seattle,SEA
4049,4049,Seattle,SEA
4049,4049,Seattle,SEA
4049,4049,Seattle,SEA
4049,4049,Seattle,SEA
4049,4049,Seattle,SEA
4049,4049,Seattle,SEA
4049,4049,Seattle,SEA
4049,4049,Seattle,SEA
4049,4049,Seattle,SEA
4049,4049,Seattle,SEA
4049,4049,Seattle,SEA
4049,4049,Seattle,SEA
4049,4049,Seattle,SEA
4049,4049,Seattle,SEA
4049,4049,Seattle,SEA
4049,4049,Seattle,SEA
4049,4049,Seattle,SEA
4049,4049,Seattle,SEA
4049,4049,Seattle,SEA
4049,4049,Seattle,SEA
4049,4049,Seattle,SEA
4049,4049,Seattle,SEA
4049,4049,Seattle,SEA
4049,4049,Seattle,SEA
4049,4049,Seattle,SEA
4049,4049,Seattle,SEA
4049,4049,Seattle,SEA
4049,4049,Seattle,SEA
4049,4049,Seattle,SEA
4049,4049,Seattle,SEA
4049,4049,Seattle,SEA
4049,4049,Seattle,SEA
4049,4049,Seattle,SEA
4049,4049,Seattle,SEA
4049,4049,Seattle,SEA
4049,4049,Seattle,SEA
4049,4049,Seattle,SEA
4049,4049,Seattle,SEA
4049,4049,Seattle,SEA
4049,4049,Seattle,SEA
4049,4049,Seattle,SEA
4049,4049,Seattle,SEA
4049,4049,Seattle,SEA
4049,4049,Seattle,SEA
4049,4049,Seattle,SEA
4049,4049,Seattle,SEA
4049,4049,Seattle,SEA
4049,4049,Seattle,SEA
4049,4049,Seattle,SEA
4049,4049,Seattle,SEA
4049,4049,Seattle,SEA
4049,4049,Seattle,SEA
4049,4049,Seattle,SEA
4049,4049,Seattle,SEA
4049,4049,Seattle,SEA
4058,4058,Seoul,SEL
4058,4058,Seoul,SEL
4072,4072,Sgf,Unknown
4074,4074,Sgn,Unknown
4074,4074,Sgn,Unknown
4080,4080,Shanghai,PVG
4080,4080,Shanghai,PVG
4080,4080,Shanghai,PVG
4080,4080,Shanghai,PVG
4080,4080,Shanghai,PVG
4082,4082,Shannon,Unknown
4120,4120,Shv,Unknown
4120,4120,Shv,Unknown
4142,4142,Singapore,SIN
4142,4142,Singapore,SIN
4142,4142,Singapore,SIN
4142,4142,Singapore,SIN
4142,4142,Singapore,SIN
4142,4142,Singapore,SIN
4142,4142,Singapore,SIN
4142,4142,Singapore,SIN
4142,4142,Singapore,SIN
4142,4142,Singapore,SIN
4142,4142,Singapore,SIN
4146,4146,Sioux Falls,Unknown
4146,4146,Sioux Falls,Unknown
4146,4146,Sioux Falls,Unknown
4146,4146,Sioux Falls,Unknown
4146,4146,Sioux Falls,Unknown
4146,4146,Sioux Falls,Unknown
4146,4146,Sioux Falls,Unknown
4147,4147,"Sioux Falls, Sd",Unknown
4154,4154,Sjd,Unknown
4156,4156,Sju,Unknown
4156,4156,Sju,Unknown
4168,4168,Slc,Unknown
4168,4168,Slc,Unknown
4168,4168,Slc,Unknown
4168,4168,Slc,Unknown
4168,4168,Slc,Unknown
4168,4168,Slc,Unknown
4173,4173,Smf,Unknown
4173,4173,Smf,Unknown
4173,4173,Smf,Unknown
4180,4180,Sna,Unknown
4180,4180,Sna,Unknown
4199,4199,South Bend,Unknown
4199,4199,South Bend,Unknown
4207,4207,Soux City,Unknown
4216,4216,Spokane,Unknown
4216,4216,Spokane,Unknown
4216,4216,Spokane,Unknown
4216,4216,Spokane,Unknown
4216,4216,Spokane,Unknown
4216,4216,Spokane,Unknown
4217,4217,"Spokane, Wa",Unknown
4219,4219,Springfield,Unknown
4219,4219,Springfield,Unknown
4219,4219,Springfield,Unknown
4219,4219,Springfield,Unknown
4219,4219,Springfield,Unknown
4247,4247,St Louis,Unknown
4247,4247,St Louis,Unknown
4247,4247,St Louis,Unknown
4247,4247,St Louis,Unknown
4247,4247,St Louis,Unknown
4247,4247,St Louis,Unknown
4247,4247,St Louis,Unknown
4247,4247,St Louis,Unknown
4247,4247,St Louis,Unknown
4277,4277,St. Louis,Unknown
4277,4277,St. Louis,Unknown
4277,4277,St. Louis,Unknown
4277,4277,St. Louis,Unknown
4277,4277,St. Louis,Unknown
4277,4277,St. Louis,Unknown
4292,4292,St. Thomas Usvi,Unknown
4301,4301,State College,Unknown
4301,4301,State College,Unknown
4313,4313,Stl,Unknown
4316,4316,Stockholm,ARN
4342,4342,Sun Valley,Unknown
4361,4361,Sxm,Unknown
4362,4362,Sxn,Unknown
4364,4364,Sydney,SYD
4364,4364,Sydney,SYD
4364,4364,Sydney,SYD
4364,4364,Sydney,SYD
4364,4364,Sydney,SYD
4364,4364,Sydney,SYD
4364,4364,Sydney,SYD
